ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken,
ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken
true,ee601,admissions,write,faculty,gradebook,ce,ee101,ee101
false,ee101,ce,setstatus,staff,gradebook,admissions,ee601,cs602
false,cs601,registrar,checkstatus,faculty,transcript,registrar,ee601,ee601
na,cs601,admissions,setstatus,staff,roster,admissions,cs602,cs601
na,cs602,registrar,read,student,roster,cs,ee101,ee101
na,cs101,registrar,addscore,student,roster,ee,ee101,cs101
false,ee101,ee,checkstatus,student,roster,registrar,cs101,cs602
true,cs602,registrar,addscore,student,gradebook,admissions,ee101,cs602
true,cs601,ce,setstatus,faculty,roster,ce,ee601,cs101
false,cs602,ee,readmyscores,student,roster,ee,ee101,ee101
true,ee101,ee,readmyscores,faculty,gradebook,admissions,ee101,cs601
na,cs602,registrar,changescore,student,gradebook,cs,cs101,cs601
false,cs601,cs,write,advisor,transcript,admissions,ee601,ee601
true,cs101,ee,setstatus,advisor,transcript,ee,cs601,cs101
na,ee101,admissions,setstatus,staff,application,ce,cs602,ee101
na,cs101,ee,checkstatus,advisor,roster,admissions,cs101,cs602
false,ee101,admissions,changescore,staff,application,registrar,cs101,ee601
false,ee101,admissions,addscore,staff,application,registrar,cs101,cs101
na,cs601,ce,read,staff,gradebook,ee,ee601,ee101
false,ee601,ee,checkstatus,advisor,roster,ce,cs101,cs601
false,cs601,ce,changescore,staff,roster,cs,ee601,cs602
false,cs101,registrar,addscore,student,transcript,admissions,cs602,ee601
true,ee101,admissions,setstatus,student,application,registrar,ee601,cs101
na,cs602,cs,read,advisor,roster,admissions,ee101,cs601
true,cs601,cs,read,advisor,gradebook,registrar,ee601,cs601
true,cs602,ce,setstatus,faculty,roster,admissions,cs101,cs101
false,ee601,ee,checkstatus,staff,transcript,ee,cs101,ee601
na,ee101,registrar,readmyscores,student,application,ee,cs602,cs101
na,cs602,admissions,read,advisor,gradebook,registrar,cs602,ee101
na,ee601,ee,read,advisor,roster,admissions,cs602,ee601
true,cs602,registrar,checkstatus,faculty,application,registrar,ee601,cs101
false,cs101,ee,readmyscores,faculty,roster,admissions,cs602,cs602
false,cs101,ce,changescore,advisor,application,registrar,ee101,cs101
true,cs101,registrar,changescore,staff,roster,ee,ee101,cs602
true,ee601,cs,changescore,student,gradebook,ee,cs602,ee601
true,cs602,ee,addscore,student,gradebook,ce,cs602,ee101
true,cs602,cs,checkstatus,staff,roster,registrar,cs601,ee601
false,cs602,admissions,checkstatus,advisor,gradebook,ee,cs602,cs101
false,ee101,admissions,changescore,advisor,roster,ee,cs101,cs101
true,ee101,ee,read,advisor,gradebook,cs,ee101,cs601
false,ee601,ce,checkstatus,staff,gradebook,cs,cs602,cs601
na,ee601,cs,addscore,staff,roster,ee,ee601,ee601
na,ee601,registrar,write,faculty,gradebook,cs,cs602,ee101
false,cs602,registrar,write,staff,roster,ee,cs601,ee101
true,ee101,admissions,changescore,faculty,roster,cs,ee601,cs601
false,cs601,ee,addscore,student,roster,ce,ee101,ee601
false,ee101,admissions,checkstatus,faculty,gradebook,ce,ee601,cs101
false,cs601,ee,checkstatus,student,gradebook,registrar,cs601,cs601
na,ee601,cs,write,faculty,roster,cs,ee601,cs602
false,ee601,cs,readmyscores,student,application,ce,ee101,ee101
na,cs602,ee,addscore,student,application,registrar,cs601,ee101
false,cs601,cs,readmyscores,student,transcript,ce,ee101,cs101
na,cs601,admissions,changescore,advisor,transcript,admissions,cs602,cs601
true,cs601,cs,readmyscores,faculty,roster,admissions,ee101,cs601
na,ee101,ce,readmyscores,staff,gradebook,admissions,cs601,ee101
true,cs101,registrar,readmyscores,student,roster,admissions,ee601,ee601
false,cs601,ce,checkstatus,advisor,application,admissions,ee101,cs602
true,cs601,registrar,changescore,student,roster,ce,cs101,ee101
false,cs601,ee,checkstatus,advisor,transcript,ee,cs601,ee101
false,ee101,cs,addscore,student,gradebook,ee,ee101,ee101
na,cs601,cs,addscore,advisor,gradebook,cs,cs602,cs601
true,cs601,admissions,readmyscores,student,gradebook,ee,ee101,ee101
false,cs601,ee,read,faculty,gradebook,ee,ee601,cs602
na,ee601,cs,read,student,gradebook,ee,cs601,ee101
true,cs602,ee,setstatus,faculty,roster,admissions,ee101,ee601
na,cs602,ce,readmyscores,advisor,roster,admissions,cs101,ee101
na,cs101,admissions,setstatus,student,gradebook,cs,ee101,ee101
false,ee601,admissions,changescore,student,roster,admissions,ee601,cs601
true,cs602,registrar,readmyscores,student,application,registrar,cs101,cs601
true,cs602,cs,changescore,student,roster,ce,cs602,ee101
true,ee101,ce,addscore,staff,roster,registrar,ee601,ee601
true,ee101,ce,read,faculty,application,ce,cs602,cs101
true,cs101,admissions,read,advisor,roster,ee,ee101,cs602
na,cs101,registrar,readmyscores,student,roster,registrar,ee601,ee101
false,cs101,registrar,changescore,advisor,roster,cs,cs101,ee601
true,cs602,admissions,read,staff,roster,admissions,cs101,cs601
na,ee101,ee,setstatus,staff,gradebook,ce,cs601,cs101
false,ee101,ce,changescore,student,roster,registrar,cs101,cs101
false,cs601,registrar,setstatus,faculty,gradebook,ee,cs101,ee601
false,ee101,ce,readmyscores,student,transcript,admissions,ee601,cs101
false,cs101,registrar,changescore,student,gradebook,admissions,ee101,cs101
na,cs101,ee,readmyscores,advisor,roster,admissions,cs602,cs101
false,ee601,ce,setstatus,student,transcript,cs,ee601,ee601
false,cs602,cs,changescore,student,transcript,cs,ee601,cs601
false,cs601,ee,readmyscores,student,application,cs,ee601,cs601
na,ee101,admissions,setstatus,advisor,roster,admissions,cs101,cs601
true,cs601,cs,readmyscores,staff,application,admissions,ee101,cs602
na,cs602,ee,read,student,roster,registrar,cs601,ee601
na,cs602,ce,setstatus,advisor,transcript,cs,cs101,cs602
false,cs602,admissions,setstatus,staff,gradebook,cs,ee601,ee101
false,ee101,ee,write,advisor,application,admissions,cs101,cs101
false,ee101,ee,setstatus,student,gradebook,ce,cs602,cs101
false,ee101,ce,changescore,student,gradebook,ee,cs601,cs101
false,ee601,registrar,write,faculty,application,admissions,cs601,ee601
true,cs601,admissions,write,staff,transcript,admissions,cs602,cs602
false,ee601,ce,setstatus,student,transcript,ce,ee601,ee101
na,cs602,cs,addscore,faculty,application,cs,ee101,cs101
false,cs602,admissions,checkstatus,staff,application,admissions,cs101,cs602
false,cs101,cs,setstatus,student,application,registrar,cs101,cs602
na,ee101,admissions,addscore,staff,gradebook,ee,cs601,cs101
na,cs601,cs,changescore,staff,application,registrar,ee101,cs101
na,ee601,cs,changescore,advisor,transcript,ce,cs602,ee601
na,cs101,ce,read,staff,transcript,ce,cs601,cs601
false,cs101,ee,read,faculty,roster,ee,cs601,cs601
true,ee601,cs,changescore,advisor,transcript,cs,cs602,ee601
na,cs601,registrar,addscore,advisor,roster,ce,ee601,cs101
na,ee601,cs,setstatus,student,gradebook,cs,ee101,cs101
true,ee101,admissions,readmyscores,faculty,transcript,ce,cs601,ee601
true,cs601,ce,checkstatus,advisor,roster,cs,cs601,cs602
na,cs101,ee,changescore,faculty,gradebook,registrar,ee601,cs101
false,cs602,admissions,checkstatus,advisor,roster,admissions,cs601,cs101
false,cs601,ce,addscore,student,gradebook,ce,ee101,ee101
true,ee101,ee,readmyscores,staff,roster,admissions,cs601,ee101
false,cs602,ce,changescore,advisor,transcript,registrar,cs601,ee101
true,ee601,cs,addscore,staff,gradebook,ee,ee601,cs101
na,ee601,ee,read,staff,gradebook,admissions,cs602,ee101
false,cs602,registrar,readmyscores,advisor,roster,ce,cs601,cs602
false,ee601,ce,addscore,staff,roster,ce,cs601,cs601
na,ee101,registrar,write,staff,transcript,ee,cs601,cs602
na,cs602,cs,readmyscores,staff,transcript,cs,cs101,cs601
false,cs601,admissions,changescore,advisor,application,ee,ee601,ee601
true,ee601,ce,readmyscores,faculty,gradebook,ce,cs101,cs601
false,ee101,ee,checkstatus,student,roster,ce,ee101,cs602
false,cs602,admissions,addscore,faculty,transcript,ce,ee101,cs101
false,cs601,cs,addscore,staff,application,ce,ee101,cs101
false,ee601,admissions,checkstatus,advisor,application,ce,cs602,cs602
false,cs602,cs,write,staff,transcript,ce,ee101,ee601
false,cs101,ee,changescore,student,transcript,registrar,ee101,cs101
na,cs602,cs,checkstatus,advisor,roster,ce,cs601,cs602
na,ee601,ce,checkstatus,advisor,application,ee,ee101,cs101
false,cs602,admissions,readmyscores,advisor,application,ee,ee101,cs601
false,cs602,registrar,setstatus,student,gradebook,cs,cs601,ee101
true,ee601,ee,addscore,faculty,roster,ce,cs601,ee601
false,ee601,cs,setstatus,student,roster,admissions,ee101,ee601
na,ee601,cs,checkstatus,faculty,application,ee,ee101,cs601
na,cs101,cs,write,student,roster,ee,cs602,ee101
na,ee601,registrar,readmyscores,student,gradebook,ce,ee101,ee601
true,ee601,ee,changescore,staff,roster,ce,cs601,cs101
true,cs602,cs,write,staff,transcript,registrar,ee101,cs101
na,ee101,admissions,addscore,staff,roster,admissions,ee601,ee101
false,cs101,admissions,write,advisor,transcript,ce,cs101,ee601
na,ee601,registrar,read,staff,application,ce,ee601,cs101
na,cs601,cs,checkstatus,staff,transcript,registrar,cs601,cs101
false,cs602,ce,read,faculty,roster,ee,ee601,ee101
na,cs101,cs,read,faculty,application,cs,ee601,cs602
false,cs601,cs,write,faculty,application,cs,cs602,cs101
na,cs601,cs,read,faculty,gradebook,ee,ee101,ee101
na,cs601,ee,setstatus,student,gradebook,ee,cs602,cs101
na,cs101,ee,write,faculty,gradebook,ce,cs101,ee601
na,ee601,admissions,addscore,staff,roster,cs,cs602,ee601
true,cs101,cs,readmyscores,advisor,transcript,registrar,cs601,ee601
na,cs601,registrar,readmyscores,advisor,transcript,ee,ee601,cs601
na,cs101,registrar,read,advisor,roster,admissions,cs601,cs601
na,ee101,admissions,read,faculty,roster,ee,cs602,ee601
na,cs602,ee,setstatus,faculty,roster,ee,ee601,ee601
false,cs601,registrar,write,staff,application,cs,cs601,ee601
na,ee601,ee,changescore,advisor,transcript,ee,cs101,cs601
true,ee601,registrar,checkstatus,student,gradebook,registrar,cs601,cs601
na,cs602,ce,read,advisor,application,ee,cs601,cs601
na,ee601,registrar,write,advisor,application,registrar,cs101,ee601
false,cs101,ce,checkstatus,faculty,gradebook,registrar,ee601,ee601
na,cs601,cs,readmyscores,student,roster,admissions,cs602,ee101
true,cs601,registrar,changescore,staff,transcript,registrar,cs101,cs101
na,ee101,registrar,checkstatus,staff,application,cs,cs602,cs602
true,ee101,cs,readmyscores,student,gradebook,cs,cs101,cs601
true,cs601,ce,changescore,faculty,transcript,admissions,cs601,cs602
false,cs602,ce,setstatus,advisor,gradebook,ce,cs101,cs601
na,ee101,admissions,changescore,student,roster,admissions,cs601,ee101
false,ee601,ee,setstatus,staff,application,ee,cs101,cs101
false,ee601,admissions,write,staff,application,ee,cs602,ee601
false,cs601,admissions,addscore,advisor,transcript,ce,cs602,cs601
na,cs602,admissions,checkstatus,faculty,gradebook,registrar,cs602,cs601
na,cs101,registrar,changescore,student,roster,ee,ee101,cs601
false,cs101,ce,changescore,student,gradebook,cs,cs101,cs602
false,ee101,ee,setstatus,staff,application,cs,cs101,cs601
false,ee601,cs,changescore,student,transcript,ee,cs601,ee101
na,cs602,admissions,checkstatus,student,gradebook,admissions,cs601,ee101
true,cs101,ce,setstatus,faculty,application,cs,ee601,ee101
false,cs601,ce,readmyscores,faculty,transcript,registrar,ee101,cs601
false,cs101,ce,write,advisor,application,ce,cs601,cs101
true,cs601,registrar,read,student,transcript,admissions,cs601,ee101
true,ee101,admissions,changescore,student,application,ee,cs602,cs601
false,cs601,admissions,checkstatus,staff,roster,ee,cs101,cs601
na,cs601,ee,setstatus,advisor,gradebook,registrar,cs601,cs101
na,cs602,registrar,changescore,staff,gradebook,cs,cs602,ee601
na,cs601,admissions,checkstatus,advisor,application,ce,cs601,ee601
true,cs101,registrar,readmyscores,student,transcript,admissions,ee601,ee101
false,cs602,cs,checkstatus,advisor,application,registrar,ee101,cs101
na,ee101,admissions,setstatus,advisor,application,cs,cs101,ee101
true,cs101,registrar,write,student,application,registrar,cs601,cs601
true,ee101,registrar,write,faculty,application,cs,cs601,ee601
true,ee101,registrar,readmyscores,staff,application,registrar,cs601,cs101
true,cs602,cs,read,student,gradebook,ee,cs601,cs601
na,cs601,registrar,setstatus,advisor,application,ee,ee101,cs101
false,cs101,registrar,write,advisor,transcript,ce,cs601,cs601
na,ee601,cs,changescore,staff,roster,ee,cs101,cs602
true,cs601,admissions,checkstatus,faculty,application,ee,cs101,ee601
na,cs601,admissions,setstatus,student,application,registrar,cs602,cs602
true,cs601,ce,setstatus,advisor,application,ce,ee601,cs601
na,cs101,ce,addscore,advisor,transcript,cs,cs601,ee101
true,ee601,ce,addscore,student,transcript,cs,ee101,ee101
false,cs602,cs,addscore,advisor,roster,registrar,ee101,cs601
false,cs101,admissions,write,staff,gradebook,admissions,ee101,cs601
na,ee601,ce,setstatus,student,roster,admissions,cs602,cs101
true,ee601,admissions,checkstatus,advisor,roster,ce,cs101,cs602
false,cs101,admissions,addscore,faculty,roster,ce,ee601,ee601
false,cs101,admissions,changescore,faculty,gradebook,cs,cs101,ee101
true,ee101,ce,read,student,application,cs,cs101,cs101
false,cs602,admissions,write,advisor,transcript,cs,ee101,ee601
true,ee601,registrar,setstatus,faculty,gradebook,admissions,cs602,ee101
na,cs101,ee,checkstatus,student,roster,ee,ee601,cs101
false,ee601,ee,write,student,application,registrar,ee601,cs601
true,cs101,admissions,read,advisor,gradebook,ce,cs601,cs601
false,ee601,cs,readmyscores,student,transcript,registrar,cs101,cs101
na,cs602,cs,setstatus,student,application,ee,ee601,ee601
na,cs602,ee,setstatus,student,application,registrar,ee601,cs601
na,ee101,cs,write,student,application,registrar,cs101,ee601
true,cs101,cs,write,advisor,gradebook,ee,cs101,cs601
false,cs601,ce,addscore,staff,gradebook,ee,cs101,ee101
true,cs101,ce,changescore,student,application,cs,cs601,cs101
na,cs601,admissions,addscore,student,application,registrar,cs601,ee101
false,ee101,admissions,readmyscores,staff,application,ce,cs601,cs602
na,cs601,cs,read,advisor,gradebook,registrar,cs101,cs101
true,cs101,registrar,checkstatus,advisor,gradebook,ee,ee101,cs602
false,ee101,registrar,checkstatus,staff,transcript,admissions,cs601,cs101
na,ee101,cs,read,advisor,application,registrar,cs101,ee101
na,cs601,admissions,addscore,advisor,application,cs,ee601,cs101
false,ee601,ce,addscore,faculty,application,ee,cs101,ee101
na,cs101,cs,readmyscores,staff,application,admissions,ee601,ee101
false,cs602,cs,write,staff,transcript,ce,cs602,cs101
true,ee101,admissions,addscore,faculty,transcript,ee,cs602,cs101
na,cs602,admissions,changescore,student,application,admissions,ee101,ee601
false,ee101,ce,checkstatus,staff,transcript,ce,ee101,ee601
na,ee101,cs,checkstatus,advisor,transcript,ce,ee101,ee601
true,cs101,admissions,changescore,staff,transcript,admissions,cs602,ee101
true,cs601,ee,readmyscores,student,application,cs,cs602,cs601
false,cs602,admissions,setstatus,student,gradebook,cs,cs602,cs602
false,ee601,registrar,readmyscores,staff,transcript,cs,ee601,ee101
true,cs602,admissions,read,advisor,transcript,cs,cs101,ee601
true,ee601,cs,addscore,advisor,application,registrar,cs101,cs601
true,cs601,cs,readmyscores,student,gradebook,registrar,ee601,ee601
false,ee101,cs,checkstatus,advisor,transcript,cs,ee601,cs602
na,cs602,ce,addscore,advisor,roster,ee,cs101,cs101
true,ee601,ce,addscore,advisor,transcript,ce,ee601,ee101
true,cs101,ee,write,faculty,application,cs,cs101,ee101
true,cs602,admissions,setstatus,advisor,application,registrar,ee101,cs101
na,ee101,admissions,changescore,faculty,transcript,registrar,cs602,cs101
true,cs602,ee,changescore,advisor,transcript,ce,ee101,cs602
true,cs601,admissions,readmyscores,student,transcript,ce,cs601,ee101
na,cs101,admissions,write,advisor,gradebook,cs,ee101,ee101
false,cs602,registrar,read,faculty,gradebook,ee,ee101,cs101
na,ee101,admissions,readmyscores,staff,roster,registrar,ee101,cs101
false,cs101,admissions,checkstatus,staff,application,admissions,cs101,cs602
true,ee101,ce,read,staff,roster,ce,cs101,cs602
true,cs602,admissions,read,student,roster,registrar,cs601,cs101
na,cs601,ee,read,student,transcript,admissions,ee101,ee601
true,ee601,registrar,checkstatus,advisor,transcript,cs,cs602,ee601
true,cs602,registrar,read,advisor,application,ee,ee601,cs101
false,cs101,ee,read,advisor,gradebook,ce,ee101,cs601
na,cs601,ee,changescore,staff,transcript,registrar,cs601,cs601
true,ee601,admissions,changescore,faculty,application,registrar,ee101,cs101
na,ee101,cs,write,faculty,transcript,admissions,cs101,ee601
false,cs602,registrar,read,student,application,ee,ee601,cs602
true,cs601,cs,readmyscores,staff,gradebook,admissions,ee101,cs602
false,ee601,admissions,checkstatus,faculty,roster,registrar,ee601,ee601
true,cs101,cs,addscore,staff,application,cs,cs101,cs601
false,ee601,ee,changescore,staff,roster,cs,cs602,cs602
na,cs602,cs,write,student,gradebook,ee,ee601,cs601
false,cs601,registrar,addscore,advisor,roster,admissions,cs601,cs101
na,cs602,ee,write,student,roster,admissions,ee601,ee601
true,ee601,admissions,read,student,gradebook,admissions,cs101,ee101
na,ee601,registrar,setstatus,student,transcript,ce,cs601,cs101
na,cs601,cs,write,advisor,application,ee,cs601,ee101
true,cs602,cs,setstatus,staff,gradebook,cs,cs602,ee601
na,cs601,admissions,changescore,student,transcript,admissions,cs601,ee601
false,ee601,ce,changescore,faculty,transcript,registrar,ee101,cs101
true,ee601,admissions,changescore,student,roster,admissions,cs101,ee601
na,ee101,ce,read,staff,application,cs,ee601,ee601
na,cs101,cs,addscore,student,gradebook,cs,ee601,cs101
false,ee601,cs,checkstatus,advisor,gradebook,ee,ee601,ee101
true,ee601,registrar,checkstatus,faculty,roster,admissions,cs101,ee101
false,ee601,admissions,read,advisor,application,cs,ee601,ee101
false,ee601,admissions,addscore,student,application,admissions,ee101,ee101
true,cs602,ee,readmyscores,staff,transcript,cs,cs601,ee101
false,ee601,registrar,read,student,transcript,cs,cs602,ee101
false,ee101,ce,read,student,roster,registrar,ee101,cs601
true,ee101,registrar,changescore,student,transcript,admissions,cs601,cs602
na,ee101,ce,write,staff,roster,cs,cs602,ee601
false,ee601,admissions,write,advisor,gradebook,ee,cs602,cs101
false,cs601,admissions,changescore,staff,transcript,ce,cs602,cs101
na,ee101,admissions,setstatus,student,gradebook,ee,cs602,cs101
true,ee101,registrar,checkstatus,staff,transcript,cs,ee601,cs101
na,ee601,ee,write,faculty,gradebook,ee,cs101,cs601
false,ee101,ce,write,advisor,transcript,ce,cs601,cs601
true,ee601,admissions,read,advisor,roster,registrar,cs602,cs101
na,ee101,admissions,setstatus,student,application,ce,cs601,ee101
na,cs602,cs,checkstatus,advisor,roster,admissions,cs602,ee101
false,cs601,admissions,addscore,staff,gradebook,admissions,cs601,cs101
na,cs601,cs,checkstatus,staff,transcript,ee,cs101,cs601
true,cs101,admissions,write,faculty,gradebook,cs,cs101,cs601
na,cs601,ce,changescore,advisor,roster,admissions,ee601,ee101
false,ee101,registrar,readmyscores,faculty,application,cs,cs101,ee101
true,cs101,cs,addscore,faculty,transcript,ce,cs601,cs101
na,cs601,ce,read,staff,roster,ee,ee601,ee101
na,ee101,ee,read,advisor,transcript,ee,cs101,cs601
true,ee101,ce,readmyscores,faculty,application,ce,cs101,ee601
true,ee601,admissions,setstatus,advisor,transcript,ee,ee601,ee101
na,cs602,ee,changescore,student,transcript,ce,ee601,cs602
true,cs601,ce,readmyscores,faculty,transcript,admissions,ee601,ee101
na,cs602,registrar,read,faculty,gradebook,registrar,cs601,ee101
na,cs101,ce,read,faculty,roster,ce,ee601,cs602
false,ee101,ee,write,advisor,application,registrar,ee601,ee101
false,cs601,ee,write,advisor,gradebook,cs,ee101,cs601
true,cs601,admissions,checkstatus,faculty,roster,ee,cs602,cs101
false,cs101,registrar,readmyscores,faculty,application,registrar,ee601,cs601
na,cs602,cs,changescore,staff,application,registrar,cs602,cs101
na,ee601,ce,readmyscores,student,application,cs,cs601,ee101
false,ee101,ee,changescore,advisor,application,ee,cs101,ee601
true,ee101,cs,changescore,advisor,transcript,registrar,cs602,cs601
false,ee101,ee,write,advisor,gradebook,cs,cs602,cs602
na,ee101,ee,write,student,gradebook,registrar,ee101,cs602
false,ee101,registrar,changescore,advisor,gradebook,admissions,ee101,cs601
false,ee101,ee,changescore,student,gradebook,registrar,cs601,cs101
na,cs101,registrar,addscore,student,gradebook,ee,cs601,cs601
false,ee601,registrar,write,advisor,transcript,cs,cs602,cs602
true,ee601,registrar,checkstatus,faculty,gradebook,cs,cs602,cs601
na,cs601,registrar,checkstatus,advisor,transcript,admissions,cs602,cs601
false,ee101,registrar,setstatus,student,gradebook,ce,ee601,cs101
false,cs101,ee,read,student,application,ee,cs601,ee101
true,ee101,ee,changescore,staff,transcript,ce,cs602,cs101
true,cs602,registrar,setstatus,staff,transcript,admissions,cs602,ee601
false,ee101,registrar,setstatus,advisor,gradebook,ce,ee601,ee101
true,cs602,ee,addscore,faculty,application,ee,cs602,ee101
true,ee101,admissions,write,staff,gradebook,registrar,cs601,ee101
true,cs101,admissions,read,faculty,gradebook,ee,cs601,ee101
true,cs602,ce,setstatus,advisor,application,ee,cs602,cs602
false,cs602,ce,read,student,gradebook,cs,ee601,cs101
true,cs101,registrar,changescore,student,roster,ee,cs601,cs101
na,ee601,admissions,checkstatus,student,transcript,admissions,cs101,cs602
false,cs601,admissions,write,student,transcript,admissions,cs602,cs602
na,cs601,cs,checkstatus,advisor,gradebook,cs,cs601,cs101
true,cs602,registrar,read,advisor,gradebook,ee,cs601,cs601
true,cs602,ee,readmyscores,faculty,transcript,ee,cs101,cs101
false,ee101,cs,changescore,staff,gradebook,ce,ee601,cs602
true,cs602,ee,read,faculty,application,cs,ee601,cs602
na,cs601,admissions,checkstatus,staff,transcript,ee,ee101,ee101
false,cs101,ee,addscore,faculty,application,ce,cs601,ee101
true,ee101,cs,changescore,faculty,roster,registrar,cs602,cs601
na,ee601,ee,write,student,gradebook,cs,cs101,cs601
true,cs101,registrar,addscore,staff,application,ee,ee101,cs101
na,cs601,admissions,readmyscores,student,roster,registrar,cs602,ee601
true,cs101,ce,addscore,faculty,roster,registrar,ee101,ee101
false,ee101,cs,write,staff,transcript,ee,cs601,cs101
na,cs602,registrar,readmyscores,staff,transcript,registrar,cs601,cs101
true,cs601,ee,readmyscores,faculty,transcript,cs,cs601,cs602
false,cs602,admissions,addscore,staff,gradebook,ce,ee101,ee601
true,cs602,registrar,changescore,student,gradebook,ee,cs602,ee601
na,ee101,cs,addscore,advisor,gradebook,ee,cs602,cs601
na,cs602,ce,changescore,advisor,roster,ce,cs101,cs101
true,cs101,admissions,read,staff,roster,registrar,ee101,ee101
true,cs601,registrar,read,staff,gradebook,registrar,cs601,cs602
false,cs601,ce,write,staff,transcript,cs,ee101,cs101
na,cs101,ce,checkstatus,advisor,transcript,ce,cs601,ee101
na,cs602,cs,changescore,faculty,application,ee,cs602,cs101
true,cs602,registrar,readmyscores,faculty,application,cs,ee101,cs101
na,cs101,admissions,read,faculty,roster,ee,ee601,ee101
na,ee601,ce,readmyscores,student,gradebook,admissions,ee601,ee101
true,cs601,ce,checkstatus,staff,roster,cs,cs101,ee601
false,ee101,cs,changescore,faculty,application,admissions,ee101,cs602
false,cs101,cs,write,faculty,roster,ee,cs601,ee601
na,ee101,registrar,changescore,staff,roster,admissions,ee601,ee601
false,cs101,registrar,write,student,transcript,registrar,ee601,cs601
false,cs101,cs,addscore,staff,gradebook,ce,cs602,cs101
true,cs602,admissions,changescore,student,gradebook,cs,ee601,ee101
true,ee101,cs,addscore,advisor,application,admissions,ee101,ee601
na,cs101,ce,changescore,staff,application,ce,cs101,cs101
na,ee601,ce,checkstatus,faculty,roster,ce,cs602,ee601
false,cs101,registrar,addscore,faculty,gradebook,registrar,cs602,ee601
true,ee101,cs,read,student,gradebook,registrar,ee601,ee101
na,ee101,admissions,changescore,staff,application,admissions,cs101,cs602
na,cs602,registrar,setstatus,faculty,roster,ce,ee601,cs101
false,cs602,admissions,read,student,transcript,cs,cs602,ee101
true,cs101,admissions,setstatus,faculty,roster,registrar,ee601,cs601
true,ee101,cs,read,student,gradebook,ce,cs602,cs602
true,cs602,ee,read,faculty,application,cs,cs101,cs601
false,cs602,cs,readmyscores,advisor,roster,cs,ee101,cs601
false,cs101,ee,read,advisor,roster,registrar,cs602,ee101
na,cs602,registrar,changescore,advisor,application,ce,cs602,ee601
true,cs602,cs,addscore,faculty,gradebook,admissions,cs602,ee101
true,cs101,admissions,read,student,transcript,admissions,ee101,ee601
true,ee101,ee,write,faculty,gradebook,registrar,cs602,cs602
false,cs101,registrar,changescore,student,transcript,ce,ee101,ee101
true,ee101,ee,checkstatus,faculty,application,admissions,cs602,cs602
na,cs602,cs,changescore,advisor,gradebook,ee,cs101,cs601
true,cs601,ee,addscore,advisor,roster,ee,ee601,ee101
na,ee601,ee,checkstatus,staff,roster,cs,cs601,ee601
true,cs101,ee,checkstatus,advisor,application,ee,cs101,ee101
false,cs601,registrar,readmyscores,advisor,transcript,admissions,ee101,cs601
true,cs602,ce,readmyscores,staff,transcript,registrar,cs601,ee601
true,cs601,cs,write,faculty,roster,admissions,cs601,ee101
false,cs601,ee,setstatus,staff,transcript,ee,cs101,ee601
true,cs101,ce,setstatus,faculty,transcript,cs,cs101,ee601
na,ee101,registrar,setstatus,faculty,transcript,registrar,cs601,cs602
false,cs601,ee,setstatus,advisor,roster,admissions,ee601,cs601
na,ee101,admissions,setstatus,student,roster,registrar,cs101,cs602
na,ee601,ee,checkstatus,advisor,roster,registrar,ee101,ee601
true,cs602,ee,setstatus,staff,gradebook,cs,cs602,cs601
false,cs101,ce,checkstatus,advisor,transcript,ce,cs602,cs602
true,cs601,admissions,write,staff,transcript,registrar,cs601,ee601
true,cs101,ee,addscore,student,gradebook,ce,cs101,cs602
false,ee101,ce,changescore,advisor,roster,ce,ee101,cs602
false,cs101,registrar,setstatus,advisor,gradebook,ce,ee101,ee101
true,cs602,ce,readmyscores,faculty,application,cs,ee101,cs602
true,cs601,registrar,read,faculty,roster,ee,cs601,cs101
na,cs602,cs,readmyscores,student,gradebook,cs,cs101,cs601
true,cs601,ee,readmyscores,staff,gradebook,cs,ee101,ee601
na,ee601,ce,addscore,faculty,roster,ee,ee101,ee601
na,cs601,ee,checkstatus,staff,application,cs,cs602,ee601
true,cs601,admissions,checkstatus,staff,gradebook,ee,ee601,ee601
true,cs101,registrar,changescore,faculty,gradebook,admissions,cs601,ee101
na,cs602,cs,checkstatus,student,transcript,admissions,cs101,cs101
false,cs602,ce,setstatus,student,roster,admissions,cs601,cs101
true,ee601,admissions,setstatus,staff,gradebook,ce,cs101,ee101
false,cs602,cs,changescore,student,gradebook,ce,cs601,cs602
false,ee601,registrar,checkstatus,staff,roster,ee,cs602,cs101
false,cs101,ee,checkstatus,advisor,application,ee,cs101,ee601
na,ee601,ee,readmyscores,faculty,roster,ce,cs101,ee601
true,ee601,admissions,write,student,application,ee,cs601,ee101
na,ee601,cs,write,faculty,application,cs,cs101,cs602
true,cs601,ee,checkstatus,advisor,application,cs,ee601,cs101
na,ee101,registrar,checkstatus,staff,gradebook,registrar,cs602,ee101
true,ee601,ee,setstatus,advisor,roster,cs,cs601,cs101
true,cs602,admissions,read,faculty,gradebook,ee,cs101,cs101
true,cs602,admissions,changescore,faculty,gradebook,ce,cs602,ee601
na,ee601,ee,checkstatus,faculty,gradebook,ce,cs601,cs601
na,cs601,ee,checkstatus,staff,gradebook,cs,cs601,ee601
true,cs601,admissions,setstatus,student,gradebook,registrar,ee601,ee601
false,ee601,cs,readmyscores,staff,roster,admissions,cs101,ee101
false,cs601,admissions,readmyscores,student,transcript,ce,ee601,cs601
